name,birthyear,language,lat,lng,gender,interests
Monica Arellano,1929,French,47.30997,8.52462,f,gardening
Ian Rios,1935,German,46.18396,6.10237,m,dogs
Rachel Williams,1948,German,47.30997,8.52462,f,dogs;castles;swim
Jeffrey Gross,1930,German,46.18396,6.10237,m,dogs;jazz;swim
Randy Cruz,1950,French,46.18396,6.10237,m,knitting
Jesse Kelly,1938,German,46.18396,6.10237,m,gardening
Matthew Sharp,1941,German,47.30997,8.52462,m,children
Morgan Austin,1929,French,46.18396,6.10237,f,dogs;castles
Daniel Hicks,1938,French,46.18396,6.10237,m,jazz
Dennis Dennis,1941,German,47.30997,8.52462,m,dogs;gardening;knitting
Scott Dudley,1939,French,47.30997,8.52462,m,swim
Michaela Owens,1930,German,46.18396,6.10237,f,children;knitting
Samuel Cole,1945,German,47.30997,8.52462,m,children
Mario Matthews,1936,German,46.18396,6.10237,m,jazz;swim
April Manning,1944,French,46.18396,6.10237,f,cats;knitting
Robin Roberson,1928,German,46.18396,6.10237,f,dogs;knitting
Brenda Johnson,1928,French,47.30997,8.52462,f,castles;gardening
Patrick Sutton,1944,German,46.18396,6.10237,m,cats;jazz;gardening
Lynn Callahan,1937,French,46.18396,6.10237,f,castles
Alexander Parks,1931,German,46.18396,6.10237,m,swim
Daniel Johnson,1942,German,46.18396,6.10237,m,children;swim
Nancy Paul,1945,German,46.18396,6.10237,f,dogs
Justin Hamilton,1943,German,46.18396,6.10237,m,dogs;children;castles
Sara Anderson,1950,French,46.18396,6.10237,f,children;gardening
Taylor Baker,1934,German,46.18396,6.10237,f,children;jazz;gardening
Scott Simmons,1939,German,47.30997,8.52462,m,cats;children
Daniel Henderson,1939,German,46.18396,6.10237,m,castles
Annette Jackson,1945,German,47.30997,8.52462,f,children;jazz;knitting
Kara Perry,1931,French,46.18396,6.10237,f,gardening
Mackenzie Cardenas,1948,German,46.18396,6.10237,f,jazz
Jeffrey Watson,1940,German,47.30997,8.52462,m,dogs;swim
Suzanne Chapman,1933,German,47.30997,8.52462,f,swim
Lisa Diaz,1939,French,46.18396,6.10237,f,swim
Bradley Smith,1947,German,46.18396,6.10237,m,knitting
Kevin White,1932,French,47.30997,8.52462,m,dogs;swim
Kelly Robinson,1937,German,47.30997,8.52462,f,swim
Alexandra Stone,1931,German,46.18396,6.10237,f,dogs;children;swim
Jeffrey Walker,1940,French,47.30997,8.52462,m,dogs;jazz;gardening
Shannon Gibson,1931,German,46.18396,6.10237,f,knitting
Felicia Gutierrez,1932,French,46.18396,6.10237,f,gardening
Deborah Ramos,1950,French,46.18396,6.10237,f,children
Tina Phillips,1946,German,47.30997,8.52462,f,dogs
Megan Carpenter,1948,German,46.18396,6.10237,f,children;jazz
Brianna Cruz,1942,French,46.18396,6.10237,f,children
Michael Smith,1936,German,46.18396,6.10237,m,castles
Jennifer Farrell,1950,French,46.18396,6.10237,f,children
Christopher Brandt,1949,French,47.30997,8.52462,m,swim
Julie Ramirez,1934,German,46.18396,6.10237,f,dogs;knitting
Ian Salas,1931,French,47.30997,8.52462,m,knitting
Jose Anderson,1943,German,47.30997,8.52462,m,children;gardening
Jay Washington,1932,German,46.18396,6.10237,m,children;castles
Carol Weiss,1944,German,47.30997,8.52462,f,children;castles;knitting;swim
Sarah Brown,1952,French,46.18396,6.10237,f,swim
Elijah Curtis,1934,French,47.30997,8.52462,m,knitting
Francisco Jennings,1949,German,46.18396,6.10237,m,knitting
Corey Alvarez,1943,German,47.30997,8.52462,m,castles;gardening
David Kirby,1930,German,47.30997,8.52462,m,gardening
Brett Burch,1945,German,47.30997,8.52462,m,knitting
Lauren Clark,1946,French,46.18396,6.10237,f,gardening
Michael Vasquez,1944,French,46.18396,6.10237,m,dogs;knitting;swim
Carly Munoz,1949,French,46.18396,6.10237,f,knitting
Bruce Owens,1950,French,46.18396,6.10237,m,cats;dogs;gardening
April Morse,1936,German,47.30997,8.52462,f,knitting
Holly Moore,1939,German,47.30997,8.52462,f,dogs;castles
Raymond Mccoy,1934,German,46.18396,6.10237,m,castles
Ashley Glenn,1929,French,47.30997,8.52462,f,knitting
Jessica Harris,1948,French,47.30997,8.52462,f,knitting
Phillip Hutchinson,1931,French,47.30997,8.52462,m,cats;children;castles;swim
Melanie Carr,1929,French,47.30997,8.52462,f,cats
Kimberly Bell,1931,German,46.18396,6.10237,f,cats;dogs;castles;swim
Barbara Weeks,1928,German,47.30997,8.52462,f,gardening
Hayden Grimes,1951,German,46.18396,6.10237,m,knitting
Melissa Jones,1950,German,47.30997,8.52462,f,children;swim
Jeremy Murphy,1930,German,46.18396,6.10237,m,children;jazz
Charles Henderson,1946,French,47.30997,8.52462,m,gardening;knitting;swim
James Collins,1937,German,47.30997,8.52462,m,castles;swim
Scott Shaffer,1949,German,47.30997,8.52462,m,jazz;castles
Allen White,1937,German,47.30997,8.52462,m,gardening
Michael Powers,1930,French,46.18396,6.10237,m,gardening
Brandon Brown,1949,French,46.18396,6.10237,m,knitting
Alexandra Juarez,1950,German,47.30997,8.52462,f,castles
Aaron Marsh,1932,German,47.30997,8.52462,m,jazz;castles
Scott Murphy,1949,German,46.18396,6.10237,m,gardening;swim
Heather Terry,1946,German,47.30997,8.52462,f,children;knitting
Michelle Mueller,1937,French,46.18396,6.10237,f,swim
Breanna Silva,1937,French,46.18396,6.10237,f,dogs;knitting
Joseph Lozano,1939,German,46.18396,6.10237,m,swim
Michael Watson,1950,French,47.30997,8.52462,m,castles
David Fisher,1948,German,47.30997,8.52462,m,children
Regina Landry,1941,German,46.18396,6.10237,f,swim
David Schneider,1945,German,47.30997,8.52462,m,castles
Kimberly Escobar,1937,German,47.30997,8.52462,f,castles
Robert Chapman,1942,French,47.30997,8.52462,m,cats;gardening;knitting
David Rodriguez DVM,1942,French,47.30997,8.52462,m,gardening
Ashley Thompson,1947,German,47.30997,8.52462,f,gardening;knitting
Mr. Daniel Farrell,1947,German,47.30997,8.52462,m,jazz;castles
Nathan Bowers,1944,German,47.30997,8.52462,m,dogs;children;knitting
Cindy Hall,1943,German,46.18396,6.10237,f,jazz;knitting
Paul Nichols,1933,French,47.30997,8.52462,m,children;gardening
Lance Gentry DDS,1928,French,47.30997,8.52462,m,swim
Katie Dean,1929,German,47.30997,8.52462,f,swim
James Avila,1945,French,46.18396,6.10237,m,gardening
Joseph Hudson,1946,German,46.18396,6.10237,m,cats;knitting
Deborah Morris,1929,German,47.30997,8.52462,f,castles;knitting
Christopher Lee,1945,German,46.18396,6.10237,m,gardening
Timothy Finley,1931,German,46.18396,6.10237,m,jazz;swim
Nicholas Garcia,1946,German,46.18396,6.10237,m,swim
Alan Young,1945,French,47.30997,8.52462,m,dogs;gardening
Adam Montoya,1945,French,46.18396,6.10237,m,castles
Jessica Warren,1945,German,46.18396,6.10237,f,cats;swim
Heidi Nichols,1932,French,47.30997,8.52462,f,gardening;knitting
Michelle Jackson,1946,German,47.30997,8.52462,f,swim
Kimberly Hudson DDS,1948,German,47.30997,8.52462,f,gardening
Valerie Henson,1949,French,47.30997,8.52462,f,gardening
Thomas Phillips,1939,French,46.18396,6.10237,m,children
Jason Lewis,1937,French,47.30997,8.52462,m,knitting;swim
Deborah Russell,1946,German,47.30997,8.52462,f,swim
Aaron Weiss,1930,German,46.18396,6.10237,m,jazz;swim
Luis Mitchell,1947,German,46.18396,6.10237,m,gardening
Margaret Diaz,1928,German,47.30997,8.52462,f,children;swim
Cindy Smith,1943,French,47.30997,8.52462,f,castles
Tracey Fitzpatrick,1941,French,46.18396,6.10237,f,knitting
Christopher Alexander,1943,French,46.18396,6.10237,m,gardening;knitting
Yolanda Hawkins,1950,German,46.18396,6.10237,f,cats;dogs;children
Michelle Roberts,1933,German,47.30997,8.52462,f,cats;castles
Alexandria Romero,1950,French,46.18396,6.10237,f,castles
Mr. Donald Molina,1932,German,47.30997,8.52462,m,dogs
Maurice Lara,1949,French,47.30997,8.52462,m,cats;castles
Stephanie Jones,1947,French,47.30997,8.52462,f,knitting
Steven Walker,1946,French,47.30997,8.52462,m,dogs
Valerie Lowery,1933,German,47.30997,8.52462,f,jazz
Brenda Williams,1952,French,47.30997,8.52462,f,swim
Shelley Hunter,1940,French,46.18396,6.10237,f,swim
Shelly Watson,1941,French,47.30997,8.52462,f,knitting
Curtis Rice,1951,French,47.30997,8.52462,m,cats;knitting
Carolyn Prince,1941,German,47.30997,8.52462,f,knitting
Megan Mcclain,1941,German,47.30997,8.52462,f,gardening
Samuel Johnson,1943,French,47.30997,8.52462,m,jazz;knitting
Chloe Wright,1943,French,46.18396,6.10237,f,jazz;castles;swim
Travis Malone,1945,French,46.18396,6.10237,m,dogs;knitting
Joshua James,1942,French,46.18396,6.10237,m,knitting
Michelle Sims,1932,French,47.30997,8.52462,f,cats;gardening
Robert Jones,1946,French,46.18396,6.10237,m,dogs
Stephen Tanner,1935,French,46.18396,6.10237,m,children
Anthony Brown,1941,French,47.30997,8.52462,m,swim
Frances Ball,1940,German,47.30997,8.52462,f,knitting;swim
Sandra Nelson,1929,French,46.18396,6.10237,f,swim
Albert Williams,1929,French,47.30997,8.52462,m,jazz;gardening
Danielle Blackwell,1929,German,47.30997,8.52462,f,dogs;swim
John Hernandez,1944,German,46.18396,6.10237,m,children;swim
Crystal Lynch,1931,German,47.30997,8.52462,f,jazz;castles
Charles Nichols,1930,French,46.18396,6.10237,m,castles
Alyssa Jackson,1940,German,46.18396,6.10237,f,castles
Michael Moran,1930,French,47.30997,8.52462,m,knitting
Christina Pearson,1932,German,47.30997,8.52462,f,castles;swim
Brenda Stanton,1939,French,46.18396,6.10237,f,castles
Sarah Sutton,1934,French,47.30997,8.52462,f,dogs;knitting
Rhonda Buckley,1939,German,46.18396,6.10237,f,swim
David Hart,1942,French,46.18396,6.10237,m,children;knitting
James Preston,1937,German,46.18396,6.10237,m,children;swim
Frederick Bryant,1936,French,46.18396,6.10237,m,cats
Joshua Matthews,1940,French,47.30997,8.52462,m,jazz;swim
Sandra Wright,1935,French,46.18396,6.10237,f,castles
Debra Schneider,1939,German,47.30997,8.52462,f,dogs;castles;swim
Gabriela Young,1933,German,46.18396,6.10237,f,jazz
Steve Thompson,1951,French,46.18396,6.10237,m,dogs;jazz
Gary James,1933,German,47.30997,8.52462,m,children;castles;swim
Charles Mckinney,1935,German,46.18396,6.10237,m,jazz;swim
Destiny Young,1932,German,47.30997,8.52462,f,dogs;gardening;knitting
Anthony Ramos,1938,German,47.30997,8.52462,m,swim
James Bennett,1942,French,47.30997,8.52462,m,knitting
Connie Greene,1946,German,47.30997,8.52462,f,gardening;swim
Justin Martinez,1943,German,46.18396,6.10237,m,children
Valerie Simpson,1933,German,46.18396,6.10237,f,dogs;knitting
Linda James DVM,1950,German,47.30997,8.52462,f,jazz;knitting
Casey Massey,1952,French,47.30997,8.52462,m,children;knitting
Andrew Scott,1950,French,47.30997,8.52462,m,dogs;castles
William Vega,1938,French,46.18396,6.10237,m,gardening
Connie Cohen,1943,French,47.30997,8.52462,f,dogs;swim
Amy Nash,1949,German,47.30997,8.52462,f,swim
Christopher Sanders III,1941,German,47.30997,8.52462,m,castles
Jeremiah Jacobs,1932,German,46.18396,6.10237,m,gardening
Ashley Daugherty,1932,French,47.30997,8.52462,f,castles;knitting;swim
Morgan Lowe,1935,German,47.30997,8.52462,f,knitting
Jeffery Williams,1937,German,46.18396,6.10237,m,cats;swim
Angela Williams,1942,French,47.30997,8.52462,f,dogs;gardening;swim
Jessica Murphy,1929,German,47.30997,8.52462,f,cats;swim
Amber Blair,1928,German,46.18396,6.10237,f,jazz
Lisa Young,1946,French,46.18396,6.10237,f,dogs
Elizabeth Wolfe,1948,German,47.30997,8.52462,f,gardening
Ana Jones,1941,French,46.18396,6.10237,f,gardening;knitting
William Spencer,1951,French,47.30997,8.52462,m,castles
Tiffany Jefferson,1936,German,46.18396,6.10237,f,swim
Victoria Kelly,1952,French,46.18396,6.10237,f,cats
Tracey Watkins,1933,German,47.30997,8.52462,f,cats;castles
Troy Smith,1941,French,47.30997,8.52462,m,castles
Heidi Mata,1930,French,46.18396,6.10237,f,children;jazz;castles
Nicole Wright,1952,French,47.30997,8.52462,f,dogs;castles
Sheila Howell,1940,French,46.18396,6.10237,f,castles;swim
Gregory Porter,1933,French,46.18396,6.10237,m,children;knitting
Michael Santos,1948,German,46.18396,6.10237,m,gardening;swim
John Wagner,1939,French,46.18396,6.10237,m,swim
Carl Fields,1944,French,47.30997,8.52462,m,children
Jared Martinez,1951,German,47.30997,8.52462,m,dogs;jazz
Brenda Kennedy,1944,German,46.18396,6.10237,f,knitting
Charles Crane,1931,German,46.18396,6.10237,m,castles
Sarah Rivera,1934,German,46.18396,6.10237,f,gardening
William Ibarra,1935,German,46.18396,6.10237,m,children;swim
Joe Nguyen,1946,German,47.30997,8.52462,m,swim
Vanessa Thompson,1928,French,47.30997,8.52462,f,knitting
Isabella Murphy,1942,German,46.18396,6.10237,f,jazz;swim
Abigail Carr,1946,German,46.18396,6.10237,f,gardening;swim
Tiffany Ruiz,1947,German,47.30997,8.52462,f,jazz
Jessica Aguilar,1940,German,47.30997,8.52462,f,castles
Colleen Walker,1941,French,46.18396,6.10237,f,dogs;knitting
Rick Hall,1948,French,46.18396,6.10237,m,knitting
Kara Miller,1933,German,47.30997,8.52462,f,dogs;gardening;swim
Jonathan Ramirez,1951,German,47.30997,8.52462,m,jazz;swim
Jacob Gray,1948,German,47.30997,8.52462,m,swim
Deanna Rivas,1937,French,47.30997,8.52462,f,dogs
Alicia Stephens,1946,German,46.18396,6.10237,f,dogs;children;gardening
Nathan Williams,1928,German,47.30997,8.52462,m,dogs;knitting
Amanda Smith,1937,German,46.18396,6.10237,f,swim
Kevin Robinson,1937,French,46.18396,6.10237,m,swim
Daniel Rubio,1947,French,47.30997,8.52462,m,castles
Ashley Perez,1935,French,46.18396,6.10237,f,castles
Julie Matthews,1937,French,47.30997,8.52462,f,knitting
Charles Ferrell,1932,German,47.30997,8.52462,m,knitting;swim
Joe Sullivan,1935,French,47.30997,8.52462,m,gardening
Lisa Mullins,1934,German,46.18396,6.10237,f,jazz
Jessica Bell,1939,German,46.18396,6.10237,f,knitting;swim
Margaret Cunningham,1950,German,46.18396,6.10237,f,cats;dogs
Kayla Lloyd,1930,French,46.18396,6.10237,f,dogs;jazz
Misty Boone,1934,German,47.30997,8.52462,f,jazz
Mitchell Elliott,1951,German,47.30997,8.52462,m,knitting
Robert Benjamin,1928,French,47.30997,8.52462,m,cats;gardening
Linda Fischer,1950,French,47.30997,8.52462,f,cats;swim
Kaitlyn Adams,1935,French,47.30997,8.52462,f,cats;knitting
Taylor Jackson,1942,German,47.30997,8.52462,f,children;castles;swim
Anthony Smith,1931,German,47.30997,8.52462,m,dogs;gardening
John Mendez,1935,German,46.18396,6.10237,m,knitting
Shannon Smith,1950,French,46.18396,6.10237,m,knitting
Chelsey Hester,1948,French,47.30997,8.52462,f,jazz
Ronnie Johnson,1933,German,46.18396,6.10237,m,children;gardening;knitting
Leslie Watson,1948,French,47.30997,8.52462,f,castles
Rebecca Hoover,1945,German,46.18396,6.10237,f,cats;jazz;gardening
Michelle Harrison,1933,French,46.18396,6.10237,f,castles;knitting
Stacy Thomas,1932,German,47.30997,8.52462,f,gardening;swim
Yolanda Mcbride,1941,French,47.30997,8.52462,f,dogs;knitting
John Mckee,1947,French,46.18396,6.10237,m,gardening
Scott Mendez,1948,German,46.18396,6.10237,m,cats
Joseph Figueroa,1938,French,47.30997,8.52462,m,gardening
Andrea Ibarra,1941,German,47.30997,8.52462,f,jazz
Gregory Oliver,1945,French,47.30997,8.52462,m,dogs;gardening
Matthew Nichols,1936,French,47.30997,8.52462,m,dogs
Casey Jones,1947,French,46.18396,6.10237,m,knitting
James Khan,1936,French,46.18396,6.10237,m,dogs;jazz;swim
Kimberly Mckinney,1934,German,47.30997,8.52462,f,swim
Nicholas Rice Jr.,1934,German,47.30997,8.52462,m,jazz
Stephanie Schwartz,1930,German,47.30997,8.52462,f,dogs;gardening
Karen Williams,1941,French,46.18396,6.10237,f,gardening
Kevin Lee,1934,German,46.18396,6.10237,m,castles;knitting
Sean Dunn,1937,French,46.18396,6.10237,m,children;gardening;knitting
Brianna Wilson,1932,German,47.30997,8.52462,f,castles;knitting
Sharon Morris,1936,French,47.30997,8.52462,f,dogs;jazz
James Johnson,1937,French,47.30997,8.52462,m,gardening;swim
Joshua Wilson,1929,French,46.18396,6.10237,m,gardening
Jennifer Murphy,1938,French,46.18396,6.10237,f,knitting;swim
Theresa Hoover,1942,French,46.18396,6.10237,f,swim
Joseph Peck,1951,German,46.18396,6.10237,m,dogs
Lynn Long,1944,French,46.18396,6.10237,f,jazz;knitting;swim
Karen Kelly,1937,German,47.30997,8.52462,f,jazz;knitting
Carolyn Ramirez,1936,French,46.18396,6.10237,f,cats
Megan Henson,1934,German,46.18396,6.10237,f,cats;jazz
Mason Gonzalez,1947,French,46.18396,6.10237,m,gardening;knitting
Tyrone Rodriguez,1944,German,46.18396,6.10237,m,swim
Alicia Johnson,1948,German,47.30997,8.52462,f,castles
Madeline Potter,1941,German,47.30997,8.52462,f,castles
Nancy Harper,1937,German,46.18396,6.10237,f,swim
Melissa Sullivan,1948,German,47.30997,8.52462,f,children;gardening
Raymond Roberson,1936,German,46.18396,6.10237,m,knitting
Sherry Gregory,1941,German,46.18396,6.10237,f,knitting;swim
Hunter Phillips,1937,German,47.30997,8.52462,m,jazz
Samantha Peterson,1950,German,47.30997,8.52462,f,knitting;swim
Michael Jones,1947,German,46.18396,6.10237,m,dogs;swim
Lisa Garrett,1950,French,47.30997,8.52462,f,knitting
Fred Cannon,1929,German,47.30997,8.52462,m,jazz;swim
Carol Rowland,1928,French,47.30997,8.52462,f,gardening
John Lucas,1943,French,47.30997,8.52462,m,jazz;gardening;knitting
Victor Johnson,1934,French,47.30997,8.52462,m,castles;gardening
Keith Schmidt,1948,French,47.30997,8.52462,m,dogs;children;castles
Jeremiah Mueller,1930,French,47.30997,8.52462,m,gardening
David Smith,1946,German,47.30997,8.52462,m,dogs;knitting
Jennifer Gray,1940,German,46.18396,6.10237,f,dogs
Mr. Sergio Williams,1934,German,47.30997,8.52462,m,knitting
Donna Shelton,1942,French,47.30997,8.52462,f,jazz
Mark Rose,1933,French,47.30997,8.52462,m,swim
Anthony Murphy,1934,French,47.30997,8.52462,m,cats;dogs;knitting
Sarah Hughes,1938,French,47.30997,8.52462,f,knitting
Patrick Williams,1928,German,47.30997,8.52462,m,knitting
Chloe Moss,1935,German,46.18396,6.10237,f,children;jazz;castles
Thomas Jones,1935,German,46.18396,6.10237,m,knitting
Joseph Mccormick,1945,French,46.18396,6.10237,m,knitting
Yvonne Thompson,1929,German,46.18396,6.10237,f,dogs
Alyssa Thomas,1950,French,46.18396,6.10237,f,children
Melinda Miles,1942,German,47.30997,8.52462,f,dogs;children
Kelly Adams,1937,German,47.30997,8.52462,m,jazz;castles;knitting
Vincent Guerra PhD,1944,French,46.18396,6.10237,m,jazz;knitting
Ruth Martinez,1944,German,47.30997,8.52462,f,cats;gardening
Jeremy Ramirez,1929,French,47.30997,8.52462,m,dogs;children;jazz;castles
Michael Johnston,1932,French,47.30997,8.52462,m,gardening;swim
Danielle Hernandez,1947,German,46.18396,6.10237,f,swim
Michael Goodman,1951,French,46.18396,6.10237,m,cats;children;castles
Anthony Olson,1945,French,46.18396,6.10237,m,gardening
Angela Torres,1951,German,47.30997,8.52462,f,children
Adriana Kelley,1938,French,46.18396,6.10237,f,dogs;castles;gardening
Charles Stokes,1938,French,46.18396,6.10237,m,swim
Connie Pacheco,1933,French,47.30997,8.52462,f,dogs
Olivia Graham,1928,German,46.18396,6.10237,f,castles
Laura Elliott,1935,German,46.18396,6.10237,f,cats
Karen Parks,1940,French,46.18396,6.10237,f,cats;swim
Catherine Ponce,1934,French,47.30997,8.52462,f,swim
Elizabeth Farley,1935,French,46.18396,6.10237,f,jazz
Erika Hunter,1944,German,47.30997,8.52462,f,castles
Scott Reed,1940,French,47.30997,8.52462,m,knitting
Nancy Saunders,1941,German,46.18396,6.10237,f,children
Bruce Murphy,1940,German,46.18396,6.10237,m,gardening
Peter Yang,1941,German,46.18396,6.10237,m,gardening;knitting
Charles Mcfarland,1949,German,46.18396,6.10237,m,gardening;swim
Lisa Henderson,1929,French,47.30997,8.52462,f,jazz
James Myers,1936,French,47.30997,8.52462,m,knitting;swim
Mario Strickland,1934,German,47.30997,8.52462,m,cats;dogs;castles
Amber Bailey,1937,French,46.18396,6.10237,f,gardening
Sarah Rodgers,1935,German,46.18396,6.10237,f,gardening
Virginia Castillo,1950,German,46.18396,6.10237,f,knitting
Mark Fernandez,1930,German,46.18396,6.10237,m,dogs;castles
Monica Lewis,1951,German,47.30997,8.52462,f,children;castles
Robert Wilson,1931,German,47.30997,8.52462,m,knitting
Alex Tran,1937,French,47.30997,8.52462,m,cats;castles
